Deal Type,Announce Date,Amendment Date,Completion/Termination Date,Target Name,Target Ticker,Acquirer Name,Acquirer Ticker,Announced Total Value (mil.),Announced Equity Value (mil.),Payment Type,TV/EBITDA,Deal Status,Acquirer Termination Fee,Cash Terms,Nature of Bid,Stock Terms
M&A,6/8/2016, ,11/30/2016,Delta National Bancorp,DEBC US,Farmers & Merchants Bancorp/Lodi CA,FMCB US,6.59,6.59,Stock, ,Completed, ,N/A,Friendly,.0317 Aqr sh./Tgt sh.
M&A,4/2/2009, ,7/31/2009,TriStone Community Bank,TCMB US,First Community Bankshares Inc,FCBC US,6.52,6.52,Stock, ,Completed, ,N/A,Friendly,.5262 Aqr sh./Tgt sh.
M&A,8/9/2004, ,1/3/2005,Zamba Corp,ZMBA US,Technology Solutions Co,TSCC US,6.49,5.66,Stock, ,Completed, ,N/A,Friendly,.1500 Aqr sh./Tgt sh.
M&A,3/21/2005, ,7/20/2005,IAC Search & Media Inc,ASKJ US,Match Group Inc,MTCH US,6.47,N/A,Stock,0.08,Completed, ,N/A,Friendly,1.2668 Aqr sh./Tgt sh.
M&A,12/11/2003, ,4/28/2004,Taft National Bank,TFNB US,United Security Bancshares/Fresno CA,UBFO US,6.4,6.4,Stock, ,Completed, ,N/A,Friendly,.9090 Aqr sh./Tgt sh.
M&A,1/5/2011, ,4/11/2011,Hudson Holding Corp,HDHL US,Direct Markets Holdings Corp,MKTSQ US,6.25,6.25,Stock, ,Completed, ,N/A,Friendly,.0332 Aqr sh./Tgt sh.
M&A,11/18/2008, ,1/16/2009,Advanced Biotherapy Inc,ADVB US,Lime Energy Co,LIME US,5.77,10.74,Stock, ,Completed, ,N/A,Friendly,.0021 Aqr sh./Tgt sh.
M&A,12/13/2017, ,4/3/2018,Atlantic Bancshares Inc,ATBA US,South Atlantic Bancshares Inc,SABK US,5.74,5.74,Stock, ,Completed, ,N/A,Friendly,.2452 Aqr sh./Tgt sh.
M&A,12/5/2019, ,2/4/2020,Aevi Genomic Medicine Inc,GNMX US,Avalo Therapeutics Inc,AVTX US,5.73,8.13,Stock, ,Completed, ,N/A,Friendly,.0334 Aqr sh./Tgt sh.
M&A,7/10/2008, ,3/2/2009,MacroChem Corp,MACM US,Abeona Therapeutics Inc,ABEO US,5.72,7.33,Stock, ,Completed, ,N/A,Friendly,.0542 Aqr sh./Tgt sh.
M&A,5/22/2014, ,11/10/2014,Valley Community Bank,VCBC US,FNB Bancorp/CA,FNBG US,5.59,5.59,Stock, ,Terminated, ,N/A,Friendly,.1135 Aqr sh./Tgt sh.
M&A,3/6/2014, ,8/12/2014,Broadcast International Inc,BCST US,Creative Realities Inc,CREX US,5.53,0.52,Stock, ,Completed,0.1,N/A,Friendly,.0054 Aqr sh./Tgt sh.
M&A,5/7/2009, ,8/19/2009,Logicvision Inc,1861206D US,Mentor Graphics Corp,MENT US,5.2,12.11,Stock, ,Completed, ,N/A,Friendly,.2006 Aqr sh./Tgt sh.
M&A,10/9/2008, ,11/18/2008,PC Universe Inc,PCUV US,FTE Networks Inc,FTNW US,5.06,3.56,Stock, ,Terminated, ,N/A,Friendly,3.1600 Mln Sh
M&A,10/25/2022, ,7/27/2023,NaturalShrimp Inc,SHMP US,Yotta Acquisition Corp,YOTA US,4.98,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,2/4/2009, ,6/8/2009,Trudy Corp,TRDY US,PCS Edventures!.COM Inc,PCSV US,4.75,4.75,Stock, ,Terminated, ,N/A,Friendly, 
M&A,2/28/2012, ,7/6/2012,Banks.com Inc,BNNX US,Remark Holdings Inc,MARK US,4.66,4.16,Stock, ,Completed, ,N/A,Friendly,.0258 Aqr sh./Tgt sh.
M&A,11/13/2008,2/9/2009,4/2/2009,Access Plans USA Inc,AUSA US,Access Plans Inc,2222762D US,4.63,4.63,Stock, ,Completed, ,N/A,Friendly,6.8000 Mln Sh
M&A,10/28/2008, ,5/29/2009,Avalon Pharmaceuticals Inc,AVRX US,Clinical Data Inc,CLDA US,4.62,10.28,Stock, ,Completed, ,N/A,Friendly,.0470 Aqr sh./Tgt sh.
M&A,5/19/2015,9/25/2015,10/8/2015,iSatori Inc,1915781D US,FitLife Brands Inc,FTLF US,4.61,3.57,Stock, ,Completed,0.2,N/A,Friendly,.1732 Aqr sh./Tgt sh.
M&A,10/19/2006, ,1/17/2007,Adarna Energy Corp,ADRN US,GS AgriFuels Corp,GSGF US,4.3,4.3,Stock, ,Terminated, ,N/A,Friendly,.0010 Aqr sh./Tgt sh.
M&A,4/5/2007, ,11/3/2008,1812 Brewing Co Inc,KEGS US,Westport Energy Holdings Inc,WPTH US,4.28,0.25,Stock, ,Completed, ,N/A,Friendly,.3333 Aqr sh./Tgt sh.
M&A,4/5/2007, ,11/9/2007,Greenshift Corp,GERS US,Westport Energy Holdings Inc,WPTH US,3.39,3.39,Stock, ,Terminated, ,N/A,Friendly,.3333 Aqr sh./Tgt sh.
M&A,11/18/2008, ,2/24/2009,KeyOn Communications Holdings Inc,KEYO US,Internet America Inc,GEEK US,3.36,3.36,Stock, ,Terminated, ,N/A,Friendly,16.1559 Mln Sh
M&A,8/10/2007, ,3/31/2008,Mutual Community Savings Bank SSB,MTUC US,M&F Bancorp Inc/NC,MFBP US,3.34,3.34,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,9/20/2011, ,3/6/2012,GreenHouse Holdings Inc,GRHU US,root9B Holdings Inc,RTNB US,3.18,3.18,Stock, ,Completed, ,N/A,Friendly,.1395 Aqr sh./Tgt sh.
M&A,9/6/2006, ,4/4/2007,iVOW Inc,SHSO US,Crdentia Corp,CRDOQ US,3.14,3.5,Stock, ,Terminated, ,3.5000 Mln,Friendly, 
M&A,4/27/2023,12/22/2023,3/20/2024,CBOA Financial Inc,CBOF US,Bancorp 34 Inc,BCTF US,2.68,2.68,Stock, ,Completed,1.2,N/A,Friendly,.2628 Aqr sh./Tgt sh.
M&A,1/11/2006, ,4/10/2006,LifeHealthCare Inc,LFHE US,Market & Research Corp,MTRE US,2.61,2.61,Stock, ,Completed, ,N/A,Friendly,600.0000 Mln Sh
M&A,2/10/2005, ,7/29/2005,Consolidated Bank & Trust Co/Richmond VA,CNNK US,Abigail Adams National Bancorp Inc,AANB US,2.55,2.55,Stock, ,Completed, ,N/A,Friendly,.1391 Mln Sh
M&A,11/1/2010, ,2/18/2011,Charter Oak Bank,CHOB US,BayCom Corp,BCML US,2.55,2.55,Stock, ,Completed, ,N/A,Friendly,.1579 Aqr sh./Tgt sh.
M&A,3/3/2005, ,6/3/2005,Asante Technologies Inc,ASNL US,Alexandria Advantage Warranty Co,AAWC US,2.54,5,Stock, ,Completed, ,N/A,Friendly, 
M&A,8/7/2014, ,3/27/2015,Nitro Petroleum Inc,NTRO US,Core Resource Management Inc,CRMIQ US,2.51,2.51,Stock, ,Completed, ,N/A,Friendly,.0952 Aqr sh./Tgt sh.
M&A,9/8/2009, ,11/11/2009,Steel Vault Corp,SVUL US,PositiveID Corp,PSID US,2.38,2.25,Stock, ,Completed, ,N/A,Friendly,.5000 Aqr sh./Tgt sh.
M&A,4/26/2016, ,8/2/2016,Prime Pacific Financial Services Inc,PPFS US,Cascade Bancorp,CACB US,2.23,2.23,Stock, ,Completed, ,N/A,Friendly,.3050 Aqr sh./Tgt sh.
M&A,8/11/2011, ,11/28/2011,Acap Corp,ACPC US,UTG Inc,UTGN US,2.13,2.13,Stock, ,Completed, ,N/A,Friendly,233.0000 Aqr sh./Tgt sh.
M&A,11/15/2017, ,1/10/2018,Trans Global Group Inc,TGGI US,AJ1G Inc,AJYG US,2.01,2.01,Stock, ,Terminated, ,N/A,Friendly,100.0000 Mln Sh
M&A,11/20/2008, ,2/18/2009,Enservco Corp,ENSV US,Royale Energy Inc,ROYL US,1.68,3.61,Stock,1.45,Terminated, ,N/A,Friendly,.2857 Aqr sh./Tgt sh.
M&A,1/5/2007, ,9/13/2007,LQ Corp Inc,LQCI US,Costar Technologies Inc/NJ,CSTI US,1.57,3.57,Stock, ,Completed, ,N/A,Friendly,3.6800 Aqr sh./Tgt sh.
M&A,2/23/2023, ,7/23/2023,Infinity Pharmaceuticals Inc,INFIQ US,MEI Pharma Inc,MEIP US,1.46,1.46,Stock, ,Terminated,4,N/A,Friendly,.0522 Aqr sh./Tgt sh.
M&A,8/23/2005, ,3/7/2006,OptiCare Health Systems Inc,1838149D US,Refac Optical Group,REF US,1.43,1.43,Stock,4.38,Completed, ,N/A,Friendly,.0472 Aqr sh./Tgt sh.
M&A,1/11/2018, ,5/7/2018,Heritage Bank of Commerce/San Mateo CA,UABK US,Heritage Commerce Corp,HTBK US,1.39,1.39,Stock, ,Completed, ,N/A,Friendly,2.1644 Aqr sh./Tgt sh.
M&A,9/8/2022, ,12/6/2022,Twin Vee Powercats Inc,TVPC US,Twin Vee PowerCats Co,VEEE US,1.25,1.25,Stock, ,Completed, ,N/A,Friendly,.0240 Aqr sh./Tgt sh.
M&A,8/4/2004, ,11/9/2004,Corporate Resource Services Inc,CRRSQ US,Agritek Holdings Inc,AGTK US,1.23,1.23,Stock, ,Terminated, ,N/A,Friendly,.6667 Aqr sh./Tgt sh.
M&A,2/22/2007, ,4/26/2007,Corporate Resource Services Inc,CRRSQ US,Carrier Alliance Holdings Inc,CAHI US,1.2,1.2,Stock, ,Terminated, ,N/A,Friendly,12.5000 Mln Sh
M&A,1/14/2005, ,8/12/2005,V3 Global Inc,VGBL US,NightCulture Inc,NGHT US,1.12,1.12,Stock, ,Completed, ,N/A,Friendly,5.9263 Mln Sh
M&A,11/18/2008, ,3/5/2009,Advanced Biotherapy Inc,ADVB US,Lime Energy Co,LIME US,1.09,1.09,Stock, ,Completed, ,N/A,Friendly,.0021 Aqr sh./Tgt sh.
M&A,9/8/2008, ,1/2/2009,BPO Management Services Inc/Post 2006 Merger,BPOM US,BPO Management Services Inc,HAXS US,1,1.51,Stock, ,Completed, ,N/A,Friendly,.2467 Aqr sh./Tgt sh.
M&A,10/5/2011, ,10/5/2011,TherapeuticsMD Inc,TXMD US,Pernix Therapeutics Holdings Inc,PTXTQ US,1,1,Stock, ,Completed, ,N/A,Friendly,USD 1.0000 Mln
M&A,3/1/2010, ,6/4/2010,Wilon Resources Inc,WLON US,Sylios Corp,UNGS US,0.75,0.75,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,12/4/2009, ,3/4/2010,DMK Pharmaceuticals Corp,DMKPQ US,La Jolla Pharmaceutical Co,LJPC US,0.71,N/A,Stock, ,Terminated, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,8/11/2004, ,12/31/2004,Carmel Energy Inc,CRMY US,Deaf-Talk Inc,MGQG US,0.68,0.68,Stock, ,Terminated, ,N/A,Friendly,30.0000 Mln Sh
M&A,1/18/2007, ,5/29/2007,Advanzeon Solutions Inc,CHCR US,Ontrak Inc,OTRK US,0.62,3.31,Stock, ,Terminated, ,N/A,Friendly,.0833 Aqr sh./Tgt sh.
M&A,1/28/2008, ,3/12/2008,Encore Energy Systems Inc,ENCS US,Modern Technology Corp,MODC US,0.32,0.32,Stock, ,Completed, ,.0100/sh.,Friendly, 
M&A,4/18/2013, ,5/31/2013,Artfest International Inc,ARTS US,ProTek Capital Inc,PRPM US,0.14,0.14,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,12/19/2006, ,7/31/2007,First Pet Life Inc,FPLF US,Core Resource Management Inc,CRMIQ US,0.11,0.11,Stock, ,Terminated, ,N/A,Friendly,.4087 Mln Sh
M&A,4/30/2013, ,4/30/2013,Mind Technologies Inc,MTEK US,Mind Solutions Inc/United Stat,VOIS US,0.11,0.11,Stock, ,Completed, ,N/A,Friendly,30.0000 Mln Sh
M&A,10/23/2006, ,8/23/2007,Innovative Technology Acquisition Corp,ITAQ US,Galea Life Sciences Inc,GLSN US,0.01,0.01,Stock, ,Completed, ,N/A,Friendly,.0800 Aqr sh./Tgt sh.
M&A,5/30/2024, ,6/24/2024,Strategic Asset Leasing Inc,LEAS US,Klotho Neurosciences Inc,KLTO US,0,0,Stock, ,Completed, ,N/A,Friendly,.0000 Aqr sh./Tgt sh.
M&A,7/30/2007, ,10/11/2007,Quality Industrial Corp,QIND US,OMNIQ Corp,OMQS US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,10/19/2007, ,10/19/2007,Green Endeavors Inc,GRNE US,Sack Lunch Productions Inc,SAKL US,N/A,N/A,Stock, ,Completed,,N/A,, 
M&A,11/13/2007, ,6/23/2008,MicroArt Inc,MCRT US,Asia Properties Inc,ASPZ US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,11/19/2007, ,11/19/2007,Solutions Group Inc,SOLU US,Bio-Clean International Inc,BCLE US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,9/3/2007, ,11/30/2007,Extraordinary Vacations Group Inc,EXVG US,Alliance Creative Group Inc,ACGX US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,8/13/2007, ,10/15/2007,Xcorporeal Inc/Old,XCOR US,Xcorporeal Inc,XCRP US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,9/5/2006, ,1/29/2007,Aviat US Inc,STXN US,L3Harris Technologies Inc,LHX US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.2500 Aqr sh./Tgt sh.
M&A,1/12/2007, ,5/24/2007,North Star Financial Corp,NSFL US,Marshall & Ilsley Corp,2213185D US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,10/31/2006, ,11/22/2006,NewMarket Technology Inc,1500616D US,Aluf Holdings Inc,AHIX US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,11/20/2006, ,11/20/2006,ACM Municipal Securities Income Fund Inc,0561918D US,AllianceBernstein National Municipal Income Fund Inc,AFB US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,6/9/2006, ,12/11/2006,Taberna Realty Finance Trust,TBR US,RAIT Financial Trust,RASFQ US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.5389 Aqr sh./Tgt sh.
M&A,6/13/2006, ,1/9/2008,Premier Investment Properties Inc,PIPI US,MedLink International Inc,MLKNA US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,7/18/2006, ,7/18/2006,Sunrise Broadband Group Inc,SBBD US,DRJ International Group Ltd,DRJG US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.1176 Aqr sh./Tgt sh.
M&A,2/26/2008, ,2/26/2008,Cloud Technologies Inc,CLDZ US,CEO America Inc,CEOA US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,7/8/2005,12/7/2005,12/31/2005,National Energy Group/Old,NEGI US,Icahn Enterprises LP,IEP US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,7/18/2005, ,8/31/2005,Design Marketing Concepts Inc,DSNM US,Entrepreneur Universe Bright G,EUBG US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.1000 Aqr sh./Tgt sh.
M&A,4/28/2006,9/29/2006,8/28/2008,Alesco Financial Trust,AFTRY US,Cohen & Co Inc,COHN US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.2600 Aqr sh./Tgt sh.
M&A,10/27/2005, ,11/30/2005,NewGen Technologies Inc,NWGN US,Prolong International Corp,PRLIQ US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,12/7/2004, ,8/18/2005,Florida Choice Bank,FCOI US,Florida Choice Bankshares Inc,FLBK US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,1/7/2005, ,5/17/2005,CoSine Communications Inc,COSN US,Tut Systems Inc,TUTS US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly,6.0000 Mln Sh
M&A,4/1/2004, ,4/30/2004,Cyclo Therapeutics Inc,CYTH US,Eline Entertainment Group Inc,EEGI US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,11/18/2004, ,12/31/2005,Integrated Freight Corp,IFCR US,UnifiedOnline Inc,UOIP US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,10/27/2004, ,10/27/2004,Teligent Inc,TLGTQ US,Independence Resources PLC,SNKTY US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,7/19/2004, ,3/8/2005,Neon Communications Inc,NCMIV US,NEON Communications Group Inc,NGI US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.2748 Aqr sh./Tgt sh.
M&A,8/29/2008, ,4/7/2009,Kimberly Gold Mines Inc,KMGM US,Shoshone Silver/Gold Mining Co,SHSH US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.5000 Aqr sh./Tgt sh.
M&A,2/6/2009, ,2/26/2009,Whitewater Mining Corp,WWTML US,Wildwood Management Corp,WILDJ US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,1/27/2009, ,4/28/2009,Oclaro North America Inc,AVNX US,Oclaro Inc,OCLR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,5.4260 Aqr sh./Tgt sh.
M&A,1/13/2009, ,7/28/2009,Unified Signal Inc,UNSI US,WQN Inc,WQNI US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,6/9/2008, ,9/25/2008,Innovive Pharmaceuticals Inc,IVPH US,LadRx Corp,LADX US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,6/18/2008, ,12/31/2008,HNB Bancorp Inc/PA,HNBR US,Riverview Financial Corp,RIVE US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,2.5200 Aqr sh./Tgt sh.
M&A,6/18/2008, ,12/31/2008,First Perry Bancorp Inc/PA,FPYB US,Riverview Financial Corp,RIVE US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,2.4350 Aqr sh./Tgt sh.
M&A,5/27/2004, ,5/27/2004,Westchester Group Inc,WCGI US,Mosaic Nutriceuticals Corp,MCNJ US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,96.1875 Mln Sh
M&A,12/4/2003, ,3/3/2004,Tangram Enterprise Solutions Inc,TESI US,Opsware Inc,OPSW US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.0229 Aqr sh./Tgt sh.
M&A,12/8/2003, ,1/21/2004,International Group Holdings Inc,IGHI US,EGPI Firecreek Inc,EFIR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,12/30/2003, ,1/16/2004,Marketing-247 Inc,MKTF US,Allied Energy Corp,AGYP US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.0077 Aqr sh./Tgt sh.
M&A,8/30/2004, ,8/30/2004,Red Alert Group Inc,RDAG US,CT Holdings Inc,CTHS US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,8/25/2004, ,9/8/2004,Montague International Holding Ltd,MIHL US,CAVU Resources Inc,CAVR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,11/11/2003,1/27/2004,2/2/2004,Intervest Group Ltd,IGRP US,Xynergy Holdings Inc,XYNH US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly,5.0000 Aqr sh./Tgt sh.
M&A,10/23/2003, ,3/22/2004,Harbor Bank/Newport News VA,HBRB US,Towne Bank/Portsmouth VA,TOWN US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,2.0000 Aqr sh./Tgt sh.
M&A,12/7/2010, ,11/8/2011,iVoice Inc,IVOI US,American Security Resources Corp,ARSC US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,7/8/2008, ,8/26/2008,Sequiam Corp,SQUMQ US,bioMETRX Inc,BTRX US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,7/27/2008,6/24/2009,10/2/2009,KKR & Co Guernsey LP,KKR NA,KKR & Co Inc,KKR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,7/18/2008, ,7/30/2008,Columbia Financial Corp,CLBF US,Muncy Columbia Financial Corp,CCFN US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.7200 Aqr sh./Tgt sh.
M&A,9/1/2011, ,9/25/2012,Capital Bank Corp/NC,CBKN US,Capital Bank Financial Corp,CBF US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.1354 Aqr sh./Tgt sh.
M&A,9/1/2011, ,9/21/2012,TIB Financial Corp,TIBB US,Capital Bank Financial Corp,CBF US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.7205 Mln Sh
M&A,2/7/2011, ,6/20/2011,Endwave Corp,ENWV US,GigPeak Inc,1556442D US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.9085 Aqr sh./Tgt sh.
M&A,6/2/2010, ,8/9/2010,Global Finishing Inc,GFML US,Cherubim Interests Inc,CHIT US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.9000 Aqr sh./Tgt sh.
M&A,12/29/2009, ,12/29/2009,Pangea Networks Inc,PGEA US,Baristas Coffee Co Inc,BCCI US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,20.0000 Aqr sh./Tgt sh.
M&A,5/12/2010, ,5/14/2010,Extreme Fitness Inc,EXTF US,Ultimate Sports Inc,USPS US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,9/26/2012, ,9/26/2012,Green Hygienics Inc,GRHY US,Green Innovations Ltd,GNIN US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,49.5000 Mln Sh
M&A,3/5/2012, ,1/30/2013,Premier Service Bank,PSBK US,First California Financial Group Inc,1518080D US,N/A,N/A,Stock, ,Terminated,,N/A,,USD 2.0000 Mln
M&A,8/10/2012, ,12/20/2013,CMS Bancorp Inc,CMSB US,Customers Bancorp Inc,CUBI US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,10/1/2009, ,11/1/2009,Mesa Energy Inc,MSEG US,Mesa Energy Holdings Inc,MSEH US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,6/29/2009,10/8/2009,11/18/2009,First Advantage Intermediate Inc,FADV US,CoreLogic Inc,CLGX US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.5800 Aqr sh./Tgt sh.
M&A,10/15/2009, ,2/4/2010,diaDexus Inc,DDXSQ US,Oncotelic Therapeutics Inc,OTLC US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly,.4719 Aqr sh./Tgt sh.
M&A,5/20/2009, ,6/26/2009,Silver Star Capital Holdings Inc,SSTA US,GuanHua Corp,GHGH US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,8/4/2009, ,11/4/2009,Purespectrum Inc/Old,PSPM US,Valiant Eagle Inc,PSRU US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,11/28/2011, ,12/16/2011,Cross Border Resources Inc,XBOR US,American Standard Energy Corp,ASENQ US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,5/24/2011, ,11/1/2011,PHC Inc/MA,1398280D US,Acadia Healthcare Co Inc,ACHC US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.2500 Aqr sh./Tgt sh.
M&A,12/14/2012, ,12/31/2012,Lithium Technology Corp,LTHUQ US,VRDT Corp,VRDT US,N/A,N/A,Stock, ,Completed, ,N/A,, 
M&A,2/3/2015, ,2/3/2015,Dominari Holdings Inc,DOMH US,MARA Holdings Inc,MARA US,N/A,N/A,Stock, ,Withdrawn, ,N/A,Friendly, 
M&A,2/4/2015, ,5/11/2015,Victory Oilfield Tech Inc,VYEY US,Camber Energy Inc,CEIN US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,2/26/2015, ,7/31/2015,F&T Financial Services Inc,FTFS US,Pan American Bank/Los Angeles CA,PAMB US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,3.8530 Aqr sh./Tgt sh.
M&A,3/29/2012, ,8/3/2012,World Heart Corp,WHRT US,HeartWare International Inc,HTWR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,USD 8.0000 Mln
M&A,3/21/2014, ,7/18/2014,Colonial Virginia Bank,CNVB US,Xenith Bankshares Inc/old,1429746D US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,2.6500 Aqr sh./Tgt sh.
M&A,4/28/2014, ,4/28/2015,Reliant Bank Brentwood TN,RLTB US,Reliant Bancorp Inc,RBNC US,N/A,N/A,Stock, ,Completed,1.25,N/A,Friendly,1.0213 Aqr sh./Tgt sh.
M&A,12/19/2013, ,6/19/2014,Hi Score Corp,HSCO US,Olie Inc,OLIE US,N/A,N/A,Stock, ,Withdrawn, ,N/A,Friendly, 
M&A,1/3/2014, ,3/13/2014,Sirius XM Holdings Inc,SIRI US,Liberty Media Corp,1396924D US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly,.0760 Aqr sh./Tgt sh.
M&A,1/8/2014, ,3/17/2014,Glori Energy Inc/Old,9471487Z US,Glori Energy Inc,GLRI US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,1/7/2013, ,11/4/2013,AllDigital Holdings Inc,ADGL US,Broadcast International Inc,BCST US,N/A,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,11/30/2013, ,11/30/2013,Creative Edge Nutrition Inc,FITX US,AI Document Services Inc,AIDC US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,30.0000 Mln Sh
M&A,4/4/2013, ,11/1/2013,Central Financial Corp/VT,CEVT US,Lake Sunapee Bank Group,LSBG US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,8.6990 Aqr sh./Tgt sh.
M&A,4/5/2013, ,1/10/2014,Gateway Community Financial Corp,GCFC US,Investors Bancorp Inc,ISBC US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly, 
M&A,4/26/2016, ,9/20/2016,Regent Bancorp Inc,RGTB US,Stonegate Bank,SGBK US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.2893 Aqr sh./Tgt sh.
M&A,8/30/2013, ,8/8/2014,BioMedical Technology Solutions Holdings Inc,BMTL US,MedClean Technologies Inc,MCLN US,N/A,N/A,Stock, ,Completed,0.25,N/A,Friendly, 
M&A,4/30/2018,9/27/2018,11/9/2018,Alpha Natural Resources Holdings Inc,APNR US,Alpha Metallurgical Resources,AMR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.4417 Aqr sh./Tgt sh.
M&A,4/30/2018,9/27/2018,11/9/2018,ANR Inc,AANR US,Alpha Metallurgical Resources,AMR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.4417 Aqr sh./Tgt sh.
M&A,2/26/2018,8/1/2018,8/1/2018,Pacific Commerce Bancorp,PCBC US,First Choice Bancorp,FCBP US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,.4769 Aqr sh./Tgt sh.
M&A,12/18/2019, ,4/3/2020,Southwest Georgia Financial Corp,SGB US,First Bancshares Inc/The,FBMS US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,12/19/2019, ,4/1/2020,Telaria Inc,TLRA US,Magnite Inc,MGNI US,N/A,N/A,Stock, ,Completed,16,N/A,Friendly,1.0820 Aqr sh./Tgt sh.
M&A,9/24/2019, ,4/1/2020,Revere Bank,REVB US,Sandy Spring Bancorp Inc,SASR US,N/A,N/A,Stock, ,Completed, ,N/A,Friendly,1.0500 Aqr sh./Tgt sh.
